date,open,high,low,volume,close,future_return
2008-12-23,0.9015868,0.9267682,0.88275963,152436820.0,0.88934916,-0.011154816926865152
2008-12-24,0.90723497,0.91782534,0.8862898,43980264.0,0.89829206,0.005246930847533804
2008-12-26,0.89711493,0.91241205,0.8919375,45711292.0,0.8975856,0.010177617861031774
2008-12-29,0.90182203,0.90182203,0.8846422,89885544.0,0.89617383,0.0036167161853042362
2008-12-30,0.91100043,0.92370874,0.8999394,121495064.0,0.92088467,0.019819789944005572
2008-12-31,0.91429526,0.9284157,0.90088093,120819810.0,0.92582697,0.008833446086962793
2009-01-02,0.9324164,0.9528909,0.91688395,150038030.0,0.95100814,0.006755361449231723
2009-01-05,0.94065285,0.956656,0.9319453,181867730.0,0.9413589,-0.0007456119926425586
2009-01-06,0.9470073,0.9646578,0.93241626,253790290.0,0.9604216,-0.002735704023201002
2009-01-07,0.9463012,0.9540674,0.93759364,232163920.0,0.94394773,0.012967615981309688
2009-01-08,0.9437124,0.95571476,0.9307687,208470770.0,0.95571476,-0.04209769945104869
2009-01-09,0.9559501,0.95924485,0.906058,211705200.0,0.90864676,-0.008737622129703637
2009-01-12,0.9157068,0.91758955,0.8999391,200875250.0,0.90747,-0.0062229420835409055
2009-01-13,0.9077057,0.9208848,0.9055877,184814830.0,0.91594267,-0.014870788113080624
2009-01-14,0.9020571,0.9098233,0.88864267,195357680.0,0.89287883,0.051642178387086624
2009-01-15,0.8886428,0.9262972,0.88817215,289346880.0,0.922061,-0.005792029559109291
2009-01-16,0.93453425,0.93453425,0.9081762,234719380.0,0.9277094,-0.04609931490115282
2009-01-20,0.9291214,0.940653,0.8846421,338322430.0,0.88581884,-0.025491567913573765
2009-01-21,0.88628954,0.8992332,0.8648736,383071200.0,0.88205343,-0.006811523624909777
2009-01-22,0.86369663,0.8818179,0.8578132,329339170.0,0.8644027,0.010973783416848404
2009-01-23,0.85781354,0.8792294,0.8472232,283258430.0,0.8728753,-0.008955175519212433
2009-01-26,0.867227,0.8961738,0.86605036,204889360.0,0.88581884,0.029572691521031924
2009-01-27,0.85946083,0.8851129,0.8498119,361620160.0,0.8742872,-0.013563460881699574
2009-01-28,0.8848774,0.90605795,0.8731105,288048640.0,0.8815827,-0.008088955193375824
2009-01-29,0.8728754,0.89264387,0.8627557,226191140.0,0.8632264,-0.020113644402569908
2009-01-30,0.86581475,0.8813472,0.8531065,231488740.0,0.8549892,0.07905650077393922
2009-02-02,0.84840006,0.8716987,0.8418106,257505950.0,0.8622851,0.001285512297705349
2009-02-03,0.9154716,0.9406529,0.90605795,490393730.0,0.9187663,-0.032092619586058246
2009-02-04,0.91664845,0.9197079,0.89052576,260460640.0,0.8933498,0.02148542408581844
2009-02-05,0.8872308,0.9133536,0.88017064,270451260.0,0.91217685,0.017917455047363084
2009-02-06,0.90629333,0.9338281,0.8952324,265504500.0,0.93123937,-0.0038265997985110767
2009-02-09,0.9225318,0.93288684,0.918531,161173970.0,0.92370856,-0.033802594737480485
2009-02-10,0.91900164,0.9237085,0.8839361,251488540.0,0.88440675,-0.006095815356269574
2009-02-11,0.887937,0.8973506,0.88040614,157547780.0,0.8933498,0.009599916965459032
2009-02-12,0.8825243,0.8989981,0.86722714,253517940.0,0.8909965,-0.01637622667995775
2009-02-13,0.89099646,0.8940559,0.87475795,191847090.0,0.87475795,-0.024436068563254976
2009-02-17,0.8764053,0.8764053,0.8519299,277949820.0,0.85851943,0.017065708650890965
2009-02-18,0.8549894,0.8712278,0.8483999,190291420.0,0.86699176,-0.026251672645795643
2009-02-19,0.8695804,0.87664056,0.8392215,252313020.0,0.83945686,-0.010005592425441523
2009-02-20,0.84675246,0.8481645,0.82463056,255700400.0,0.8441637,-0.04323399264350991
