date,open,high,low,volume,close,future_return
2007-01-04,2.1091428,2.1360002,2.066857,31825500.0,2.1137145,-0.027552665802444642
2007-01-05,2.1154287,2.1177144,2.0445714,27105750.0,2.0462859,-0.05916676672453003
2007-01-08,2.057143,2.057143,1.9091429,80545500.0,1.9171429,-0.00708587271500849
2007-01-09,1.9354285,2.005143,1.9234285,75642000.0,1.9354285,0.05560509176624229
2007-01-10,1.9217143,2.033143,1.9171429,41410250.0,2.0211427,0.014084591747670183
2007-01-11,2.0285714,2.0685716,2.02,26986750.0,2.06,0.06944437017747451
2007-01-12,2.057143,2.1908572,2.057143,47337500.0,2.1599998,-0.009870181818181778
2007-01-16,2.2,2.2257144,2.1611428,50456000.0,2.1954284,-0.0023609851710905128
2007-01-17,2.1782856,2.2114286,2.1485713,36086750.0,2.1651428,-0.017091606547513072
2007-01-18,2.1731427,2.1954284,2.1251428,23504250.0,2.1325715,-0.010701075777052704
2007-01-19,2.1360002,2.1599998,2.1051428,32306750.0,2.1085715,-0.02947538753535195
2007-01-22,2.1131427,2.1142857,2.0514286,34931750.0,2.0542858,0.007801616592478133
2007-01-23,2.050857,2.0725715,2.0377142,44609250.0,2.0702858,-0.0002764584100399814
2007-01-24,2.066857,2.092,2.057143,17209500.0,2.0725715,-0.02959058515434665
2007-01-25,2.0662856,2.0691428,1.9782857,33913250.0,2.0022857,-0.008264547715549408
2007-01-26,2.005143,2.0097141,1.9565716,28462000.0,2.0017142,0.017241422661514516
2007-01-29,1.9885714,2.0325713,1.9845715,24344250.0,2.0177143,0.007626984247825597
2007-01-30,2.0228572,2.0525713,2.0102856,20384000.0,2.0445714,-0.01233521996795861
2007-01-31,2.0382855,2.0462859,1.9937142,27023500.0,2.02,-0.003122282234524043
2007-02-01,2.0131428,2.0314286,1.9548571,28084000.0,1.9885714,-0.04328020947379807
2007-02-02,2.0068572,2.0074286,1.9251428,42390250.0,1.9274286,-0.026785677083333237
2007-02-05,1.92,1.92,1.8537142,35971250.0,1.8582858,0.009480076090211176
2007-02-06,1.8685715,1.8931429,1.8417143,27832000.0,1.8908571,0.0036352923631877143
2007-02-07,1.8862857,1.9228573,1.8679999,26082000.0,1.8902858,-0.005433134498193493
2007-02-08,1.8931429,1.9051429,1.8702856,16367750.0,1.8874285,-0.022761789901007745
2007-02-09,1.8828572,1.8942858,1.8394285,18786250.0,1.8491429,-0.006521739130434745
2007-02-12,1.84,1.8417143,1.8085715,15629250.0,1.8291428,-0.01969365426695846
2007-02-13,1.828,1.8594286,1.7788571,23772000.0,1.7982857,0.019132645089285694
2007-02-14,1.792,1.8434285,1.792,23107000.0,1.8325714,-0.01689609681552018
2007-02-15,1.8262857,1.8348572,1.7965715,20034000.0,1.802857,-0.037237459623846836
2007-02-16,1.7954286,1.8091428,1.736,31956750.0,1.7445714,0.03636367002253982
2007-02-20,1.7285714,1.8177142,1.7171428,30646000.0,1.7954286,0.0038277272116791217
2007-02-21,1.7914286,1.8011429,1.7742857,20648250.0,1.796,0.02637428524288432
2007-02-22,1.7982857,1.8491429,1.7880001,26869500.0,1.8474287,-0.006191966231825052
2007-02-23,1.8457142,1.8840001,1.8342856,37268000.0,1.8360001,-0.028037291466497916
2007-02-26,1.8342856,1.8417143,1.7868571,21719250.0,1.8068572,0.0
2007-02-27,1.7828572,1.82,1.7788571,43547000.0,1.7885714,-0.02692307606015787
2007-02-28,1.7828572,1.7908572,1.7491429,38316250.0,1.7537143,-0.012516476860458536
2007-03-01,1.7348572,1.7445714,1.6885713,38018750.0,1.7160001,-0.025683846922518905
2007-03-02,1.7131429,1.7228571,1.672,37924250.0,1.6834285,-0.00034227149408661006
2007-03-05,1.6691428,1.7171428,1.6462857,34172250.0,1.6497144,0.0068492719670687485
2007-03-06,1.6685715,1.6954286,1.64,40976250.0,1.6862857,0.016326547619047727
2007-03-07,1.68,1.6914285,1.6577142,26787250.0,1.6862857,-0.023427041107311863
2007-03-08,1.7074286,1.7108572,1.6542858,31400250.0,1.6731429,0.02535982650171631
2007-03-09,1.6674286,1.6988571,1.6577142,15443750.0,1.6737143,0.006684508633986397
2007-03-12,1.7097143,1.7685715,1.6965715,32294500.0,1.7371428,-0.042828750593573606
2007-03-13,1.7211429,1.7245715,1.66,26152000.0,1.6634287,-0.022892768942627817
2007-03-14,1.6474285,1.6508571,1.5897143,52771250.0,1.604,-0.0028399449517221287
2007-03-15,1.6097143,1.624,1.5885714,27454000.0,1.6097143,-0.031683785392801256
2007-03-16,1.6051428,1.6125714,1.5417143,52704750.0,1.548,0.01691169024384065
2007-03-19,1.5542858,1.5874286,1.548,42271250.0,1.5799999,0.007230676197228503
2007-03-20,1.5805714,1.6011429,1.5605714,22069250.0,1.5914286,0.025484610552763742
2007-03-21,1.592,1.6474285,1.5737144,43391250.0,1.6205715,-0.012250673247695465
2007-03-22,1.6325715,1.6514286,1.5994285,30829750.0,1.6051428,-0.0077958718603095
2007-03-23,1.6125714,1.6274285,1.5891428,16712500.0,1.6028571,0.010357124999999856
2007-03-26,1.6,1.6108571,1.576,14841750.0,1.5948571,-0.022976281777594254
2007-03-27,1.6165714,1.6525714,1.576,29877750.0,1.5765715,0.011577351454823637
2007-03-28,1.5794286,1.604,1.5742856,30437750.0,1.5925715,0.007153156678459727
2007-03-29,1.5977142,1.6194286,1.5817143,21346500.0,1.6068572,-0.0007103160322180502
2007-03-30,1.6091429,1.6342857,1.5891428,16182250.0,1.6022857,-0.00035528609174673154
2007-04-02,1.6079999,1.6245714,1.5828571,19855500.0,1.5965714,0.030927843389124687
2007-04-03,1.6074286,1.654857,1.6005714,22142750.0,1.6508571,0.031034438852557633
2007-04-04,1.6571429,1.7142857,1.6571429,41699000.0,1.7057143,0.03678933171888499
2007-04-05,1.7085714,1.7714286,1.7051429,37735250.0,1.7668571,0.0190322658220603
2007-04-09,1.7714286,1.8085715,1.7685715,38944500.0,1.8034285,0.025641017118367637
2007-04-10,1.8051429,1.856,1.8,56952000.0,1.8354285,-0.03580246086724592
2007-04-11,1.8514286,1.8577142,1.7485714,48585250.0,1.7725714,0.00032008641997216536
2007-04-12,1.7851429,1.8314285,1.7725714,57037750.0,1.802857,-0.08320003933439968
2007-04-13,1.7857143,1.7948571,1.654857,105855750.0,1.7234286,0.047120446670870786
2007-04-16,1.6371428,1.7102858,1.6154286,155636260.0,1.7102858,0.056000000466666755
2007-04-17,1.7142857,1.84,1.697143,106272250.0,1.8102857,-0.005050473524703891
2007-04-18,1.8102857,1.828,1.78,41359500.0,1.8085715,-0.0015863261043862487
2007-04-19,1.8011429,1.8091428,1.7685715,59165750.0,1.7737143,-0.004448681319102921
2007-04-20,1.7982857,1.828,1.7765714,38230500.0,1.8217143,0.007021951859415454
2007-04-23,1.7902857,1.8205714,1.7622857,36365000.0,1.8022858,-0.01616473186725287
2007-04-24,1.802857,1.802857,1.7571429,22078000.0,1.7834285,0.0009664465128347288
2007-04-25,1.7737143,1.7908572,1.7577143,36058750.0,1.7902857,0.008046339235852074
2007-04-26,1.7754285,1.8,1.7651428,19694500.0,1.7965715,0.003512180883405991
2007-04-27,1.7897142,1.802857,1.7714286,17167500.0,1.792,-0.02163535634743874
2007-04-30,1.796,1.8017143,1.7542858,21106750.0,1.7565714,-0.018536568653579666
2007-05-01,1.7571429,1.7651428,1.6954286,37392250.0,1.7251428,0.013916442432221787
2007-05-02,1.7245715,1.7714286,1.7188572,27259750.0,1.7559999,0.007843145552992592
2007-05-03,1.7485714,1.7628572,1.7228571,14446250.0,1.7582858,-0.00518809180599944
2007-05-04,1.7622857,1.7697142,1.72,14103250.0,1.7411429,-0.012059941722944667
2007-05-07,1.7531428,1.7577143,1.7331429,20935250.0,1.7382857,-0.006928406466512715
2007-05-08,1.732,1.7382857,1.6931428,33274500.0,1.7291429,0.00897011627906985
2007-05-09,1.72,1.7577143,1.7108572,39642750.0,1.7502856,-0.02601253661487435
2007-05-10,1.7354286,1.74,1.6845714,35313250.0,1.6931428,0.015889089045715732
2007-05-11,1.6902857,1.7211429,1.68,27392750.0,1.7182857,0.013976764192238367
2007-05-14,1.7171428,1.7571429,1.7114286,26642000.0,1.7382857,0.04135209120400174
2007-05-15,1.7411429,1.8320001,1.7274286,68150250.0,1.8102857,0.01449731372509655
2007-05-16,1.8131428,1.8497143,1.7908572,37744000.0,1.8485713,-0.02423111308757042
